"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1380614495085731847","x1388189712477720578",2021-04-30 17:53:13,"Godbodied_Nu","Shortage on drugs for lethal injections. This is crazy to read","Twitter for iPhone",62,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Godbodied_Nu/status/1388189712477720578","Godbodied","","SomewHea screamin fucc tHe <U+0001F30E> an lettem die<U+0001F608>",,FALSE,11,43,0,472,183,2021-04-09 20:12:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/1380614495085731847/1618280937",,"http://pbs.twimg.com/profile_images/1386883331141345280/Pgsi6O2C_normal.jpg"
"x860051750383886337","x1388173902732402691",2021-04-30 16:50:24,"fullyfaltu2020","Ivermectin is not an antiviral and probably not recommended by WHO or any major health organization as a treatment for Covid-19. Some people experimented and found it could prevent Covid infection.
I don't think there was a shortage of this drug. https://t.co/R2b9Zg9TK1","Twitter for Android",246,,,,TRUE,FALSE,0,0,,,,,"twitter.com/Teensthack/sta<U+2026>","https://t.co/R2b9Zg9TK1","https://twitter.com/Teensthack/status/1388098242416578560",,,,,,,,,,,"en","x1388098242416578560","Ivermectin is available in the country. @MoHFW_INDIA JS says alternates of tocilizumab and remdesivir are widely available, which are cheaper <U+0001F914>",2021-04-30 11:49:45,"Twitter for iPhone",70,7,"x2215812403","Teensthack","Teena Thacker",17452,2049,11500,"Delhi","Journalist @EconomicTimes |#pharma| #health. Awarded: #RamnathGoenka| #CJEA| @Laadli_PF. Ex @livemint| @IndianExpress|Tweets r personal,RTs <U+2260>endorsements",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fullyfaltu2020/status/1388173902732402691","satish","India","Fat, middle-aged, ugly-looking male, with no achievements to boast about....if u decide to follow me, a big thank you.",,FALSE,247,380,0,77926,96188,2017-05-04 08:41:31,FALSE,,,,"https://pbs.twimg.com/profile_banners/860051750383886337/1577369593",,"http://pbs.twimg.com/profile_images/1210201222147272704/sUs3MA8S_normal.jpg"
"x1345320574990442497","x1388172987317190660",2021-04-30 16:46:45,"AISA_karnataka","#Who_Is_Lying?

UP CM Yogi Adityanath who claims there is no shortage of Oxygen, hospital beds &amp; live saving drugs?

Or

Tushar Mehta, Solicitor General of India, who told Supreme Court during Habeas Corpus hearing of #SiddiqueKappan case that COVID Patients in UP have NO BEDS? https://t.co/K3af1UhGLR","Twitter for Android",282,,,,FALSE,FALSE,3,0,,,"Who_Is_Lying SiddiqueKappan",,,,,"http://pbs.twimg.com/media/E0PH91BVcAIFpHX.jpg","https://t.co/K3af1UhGLR","https://twitter.com/AISA_karnataka/status/1388172987317190660/photo/1","photo","http://pbs.twimg.com/media/E0PH91BVcAIFpHX.jpg","https://t.co/K3af1UhGLR","https://twitter.com/AISA_karnataka/status/1388172987317190660/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AISA_karnataka/status/1388172987317190660","AISA Karnataka/<U+0C90><U+0CB8><U+0CBE> <U+0C95><U+0CB0><U+0CCD><U+0CA8><U+0CBE><U+0C9F><U+0C95>","Bengaluru, India","Official Twitter handle of All India Students Association Karnataka.The Voice of the radical students' Movement.
Our vision- 'A New India and A New World'",,FALSE,192,84,0,156,401,2021-01-02 10:47:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/1345320574990442497/1612639509",,"http://pbs.twimg.com/profile_images/1345607649304301568/lQcoq4aV_normal.jpg"
"x332698443","x1388170362421055490",2021-04-30 16:36:20,"gouthamtweet","@ndtv What these Indian PSU Drug and Pharmaceutical companies doing? https://t.co/B7j7gC2EMP
Govt. is planning for disinvestment of all of them during pandemic and vaccine shortage.
What these Companies doing? Why media is silent on this?","Twitter for Android",232,"x1388162482892537862","x37034483","ndtv",FALSE,FALSE,0,0,,,,,"pharmaceuticals.gov.in/central-public<U+2026>","https://t.co/B7j7gC2EMP","https://pharmaceuticals.gov.in/central-public-sector-enterprises",,,,,,,,,"x37034483","ndtv","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gouthamtweet/status/1388170362421055490","Goutham Rathinam","Navi Mumbai, India","<U+25FE>Father<U+25FE>Husband<U+25FE>Believe Nature as GOD-Creator and Destroyer<U+25FE>Personal research on origin of Tamil Culture & Language",,FALSE,107,79,0,2505,1156,2011-07-10 08:12:50,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1251167133016317953/bIDJCP3b_normal.jpg"
"x856031937311453184","x1388167880093560834",2021-04-30 16:26:28,"ArvinderSinghw1","@dhume Still concerned with Image management, the media will report on acts of omission, blatant minatory threats by goverments  to shroud shortages of drugs, human misery,helplessness of people in the wake of this humanitarian crisis,mass deaths come What May.Warped priorities.","Twitter for iPad",272,"x1388132059135332357","x47685065","dhume",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x47685065","dhume","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ArvinderSinghw1/status/1388167880093560834","Arvinder Singh Walia","Kolkata,India","MBA Marketing",,FALSE,129,626,0,5034,3106,2017-04-23 06:28:12,FALSE,,,,,,"http://pbs.twimg.com/profile_images/856035116631699456/wfTrOwKa_normal.jpg"
"x91337860","x1388158256783134722",2021-04-30 15:48:13,"amolphansalkar","@kdhavse @thevirdas You know what would make the atmosphere really +ve? Ending the shortage of vaccines. And hospital beds. And resources like O2, drugs, testing kits. And the systematic under reporting of cases &amp; deaths. Think you can pass this advice along to people you advise? No?","Twitter for iPhone",268,"x1388042653565030402","x173802789","kdhavse",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x173802789 x108252113","kdhavse thevirdas","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/amolphansalkar/status/1388158256783134722","Laxman Phansalkar","Pune, India","I<U+2019>m anti fire, not pro flood. Political partisanship isn<U+2019>t <U+201C>speaking truth to power<U+201D>. If you feel the urge to call someone a <U+201C>bhakt<U+201D>, then you are a bigot too.","https://t.co/erjmKfU4K6",FALSE,91,218,2,2640,2720,2009-11-20 13:17:24,FALSE,"https://t.co/erjmKfU4K6","http://laxmanphansalkar.wordpress.com",,"https://pbs.twimg.com/profile_banners/91337860/1596220264","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1289267186066845698/IcOFRFU-_normal.jpg"
"x1266074141213560838","x1388154376599048200",2021-04-30 15:32:48,"KashmirBylines","The COVID-19 crisis in Jammu &amp; Kashmir has forced the ill-prepared authorities to scramble for measures like the ongoing 84-hour-long curfew. A shortage of take-home oxygen facilities, vaccines and anti-viral drugs has left the administration with not many options.

@waseemdar_ https://t.co/5yfnfVjJYj","Buffer",283,,,,FALSE,FALSE,70,17,,,,,,,,"http://pbs.twimg.com/media/E0O3C-5X0AMowQZ.jpg","https://t.co/5yfnfVjJYj","https://twitter.com/KashmirBylines/status/1388154376599048200/photo/1","photo","http://pbs.twimg.com/media/E0O3C-5X0AMowQZ.jpg","https://t.co/5yfnfVjJYj","https://twitter.com/KashmirBylines/status/1388154376599048200/photo/1",,"x806543858909777920","waseemdar_","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KashmirBylines/status/1388154376599048200","Kashmir Bylines","Jammu and Kashmir","Kashmir Bylines is a news website. We bring to you news and views about politics, history, literature, education and culture.","https://t.co/oNRFVVVi9G",FALSE,3032,18,7,2050,0,2020-05-28 18:29:53,FALSE,"https://t.co/oNRFVVVi9G","https://linktr.ee/KashmirBylines",,"https://pbs.twimg.com/profile_banners/1266074141213560838/1618638237",,"http://pbs.twimg.com/profile_images/1280402072534319104/eZno53Wq_normal.jpg"
"x1266074141213560838","x1387273092943257604",2021-04-28 05:10:54,"KashmirBylines","J&amp;K not included in GoIs allocation list of key drug Tocilizumab despite shortage
https://t.co/X2z3WZk1G3","Buffer",110,,,,FALSE,FALSE,54,21,,,,,"buff.ly/32VK48Q","https://t.co/X2z3WZk1G3","https://buff.ly/32VK48Q",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KashmirBylines/status/1387273092943257604","Kashmir Bylines","Jammu and Kashmir","Kashmir Bylines is a news website. We bring to you news and views about politics, history, literature, education and culture.","https://t.co/oNRFVVVi9G",FALSE,3032,18,7,2050,0,2020-05-28 18:29:53,FALSE,"https://t.co/oNRFVVVi9G","https://linktr.ee/KashmirBylines",,"https://pbs.twimg.com/profile_banners/1266074141213560838/1618638237",,"http://pbs.twimg.com/profile_images/1280402072534319104/eZno53Wq_normal.jpg"
"x988831277666258944","x1388153487284789256",2021-04-30 15:29:16,"ROVEE8","@Amritpu48045181 @WowAafiya @anvi_rks @Patel07Paresh @RajivSi45818862 @SavitaSikarwar @Aditya_Adiiiii @Mb1qevVyv3jXyBs @PremSha56641373 @I_am_deval @FaridiAftab @Sudarsh63169707 @arifms1971 @BramhRakshas @LucknowMsk @ShreeKrishnaRK @AKASHSARIN4 @Rajendra_1174 @Vijaysingh1014 @ManojJa37766871 @0ff1ddfa2afa4f0 @AnoopHimachali @MRchoudhry4444 @ShivSha80732190 @LallanPr @priyanka_zs @ManojSh62664020 @MrRahul002 @dnyadav @budhwardee @uk071970 @onkargss11 @dvs1z @KhanDecor @Uk076 @meghn888888 @Mdsbbir7 @RahulGandhi @Parvesh65632017 @AjitSha06184074 @Rameshpatwal @ramesh_bdn @KumarKunalmedia @myogiadityanath @RubikaLiyaquat I wish TV channels had spent the last one year on debating about the shortage of hospitals, medicines, beds and oxygen, but they haven't.

But did only Tabligi Jamaat, Mohammad Saad, Riya Chakraborty, Sushant, Bollywood Drug Scandal, Hindu-Muslim, Pakistan etc.","Twitter for Android",261,"x1388149513190199299","x1179050273110495233","Amritpu48045181",FALSE,FALSE,28,9,,,,,,,,,,,,,,,,"x1179050273110495233 x184853532 x1341990971299430400 x1334113517507543042 x1304614733497081856 x1270400774804103169 x1217415019995910144 x1122411117010010112 x1227452522253766657 x730680668632547328 x797405808413863936 x967756232424591361 x2911014223 x1054808376851329024 x1227109934690471936 x1374590446433837059 x1252615804287238146 x1193463205118369792 x397379883 x959080376621703169 x2937768559 x1214433360585449472 x1256201857170583552 x1106469488008921089 x2926939681 x1336202989111918594 x1375890861028909057 x1258823595314184192 x233039234 x1914393998 x1380493531358228480 x1376459090273005568 x49268244 x4592132423 x1309873398344867842 x1109022876424798209 x1320959339297828865 x3171712086 x1263044406413680643 x1279579223489822720 x2678626284 x2208484597 x604278776 x3437532637 x1062742964","Amritpu48045181 WowAafiya anvi_rks Patel07Paresh RajivSi45818862 SavitaSikarwar Aditya_Adiiiii Mb1qevVyv3jXyBs PremSha56641373 I_am_deval FaridiAftab Sudarsh63169707 arifms1971 BramhRakshas LucknowMsk ShreeKrishnaRK AKASHSARIN4 Rajendra_1174 Vijaysingh1014 ManojJa37766871 0ff1ddfa2afa4f0 AnoopHimachali MRchoudhry4444 ShivSha80732190 LallanPr priyanka_zs ManojSh62664020 MrRahul002 dnyadav budhwardee uk071970 onkargss11 dvs1z KhanDecor Uk076 meghn888888 Mdsbbir7 RahulGandhi Parvesh65632017 AjitSha06184074 Rameshpatwal ramesh_bdn KumarKunalmedia myogiadityanath RubikaLiyaquat","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ROVEE8/status/1388153487284789256","RAVI","","I will follow, if I don't get follow backs within 24 hours, then I will unfollow.  If anybody will follow me first, I will definitely follow them.",,FALSE,984,968,2,12243,24093,2018-04-24 17:25:22,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1361305385227837441/Cf9mut8O_normal.jpg"
"x178359353","x1388149597139345409",2021-04-30 15:13:49,"YOUNGBRUJ","@AdityaKhemka5 @Moneypurseadv @PraveenLadia 2)
b) US generic business - akin to a commodity business. Player are either loss making or single digit ROE 

Drug shortages are emerging in US, hence the prices have to improve and it will have meaningful impact on the Indian generic players","Twitter Web App",242,"x1388149488485904387","x178359353","YOUNGBRUJ",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x971585804660346880 x789723641894227968 x1272494280544641027","AdityaKhemka5 Moneypurseadv PraveenLadia","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/YOUNGBRUJ/status/1388149597139345409","Arun Choudhary FCA","<U+092D><U+093E><U+0930><U+0924> DELHI INDIA & Middle East","Proud Indian. Loves family and passionate about Equity. CFO with leading Education Group. Lifelong Learner - Pharma/ API/ SpecChem",,FALSE,422,559,4,7250,4921,2010-08-14 15:15:13,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1329827625800527880/PBTWIvHM_normal.jpg"
"x1115704901017800705","x1388148473665495043",2021-04-30 15:09:21,"ayushma05359616","@MrsGandhi It seems every BJP polician is on drugs. Majority of BJP chutiyas claim there is no shortage of anything to fight corona. But reality is different from what they claim","Twitter Web App",168,"x1388143714099290113","x85657578","MrsGandhi",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x85657578","MrsGandhi","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ayushma05359616/status/1388148473665495043","ayushmaan","","",,FALSE,28,142,0,2588,3316,2019-04-09 19:55:51,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1374814279610720262/GY4Bey5M_normal.jpg"
"x2775374745","x1388142881198657538",2021-04-30 14:47:07,"banegaswasthind","#BanegaSwasthIndia | Can #PlasmaTherapy be the answer to the rising #COVID19 mortality in India? Are #Remdesivir and #Tocilizumab, the two drugs for which there is a shortage, cure for #COVID? Dr Yatin Mehta explains
Visit https://t.co/3oUB8pKgxn for more
@medanta @MoHFW_INDIA https://t.co/Hnl0LxoPQH","Twitter Media Studio",277,,,,FALSE,FALSE,0,0,,,"BanegaSwasthIndia PlasmaTherapy COVID19 Remdesivir Tocilizumab COVID",,"ndtv.com/swasthindia","https://t.co/3oUB8pKgxn","http://ndtv.com/swasthindia","http://pbs.twimg.com/amplify_video_thumb/1388137316540194817/img/GvPkl77m9pan5hz3.jpg","https://t.co/Hnl0LxoPQH","https://twitter.com/banegaswasthind/status/1388142881198657538/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/1388137316540194817/img/GvPkl77m9pan5hz3.jpg","https://t.co/Hnl0LxoPQH","https://twitter.com/banegaswasthind/status/1388142881198657538/video/1",,"x90822152 x2596143056","medanta MoHFW_INDIA","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/banegaswasthind/status/1388142881198657538","Banega Swasth India","India","Banega Swasth India is joint initiative by @DettolIndia & @NDTV with a commitment towards making India healthier and cleaner","https://t.co/S1b3hGTQCy",FALSE,28694,29,48,10088,379,2014-09-19 10:13:13,TRUE,"https://t.co/S1b3hGTQCy","http://ndtv.com/swasthindia",,"https://pbs.twimg.com/profile_banners/2775374745/1604917763","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1305779801299451904/dpc6HkIV_normal.png"
"x1365327848265846785","x1388141634349535238",2021-04-30 14:42:10,"wsmpo","5 India state election ,result, mode and shah cheating activities, modify and shah give one compositions (black money),drug,skin,alcohol via local learn. So result ,Corina virus name innocents life killing ,oxygen  and vaccine  shortage drama all  power hungry play.... https://t.co/g1Uejm6cwP","Twitter Web App",269,,,,FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/E0OramGUUAo5oTm.jpg","https://t.co/g1Uejm6cwP","https://twitter.com/wsmpo/status/1388141634349535238/photo/1","photo","http://pbs.twimg.com/media/E0OramGUUAo5oTm.jpg","https://t.co/g1Uejm6cwP","https://twitter.com/wsmpo/status/1388141634349535238/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/wsmpo/status/1388141634349535238","WSMPO","Mumbai, India.","""Vasudiva Kudumbakam "" (entaire  world is one family) 
World  Social Media Peopls Organization  and Communication",,FALSE,208,1560,0,906,2,2021-02-26 15:49:24,FALSE,,,,"https://pbs.twimg.com/profile_banners/1365327848265846785/1614358755",,"http://pbs.twimg.com/profile_images/1365328413788049410/IAHndRER_normal.jpg"
"x70171467","x1388140688697483268",2021-04-30 14:38:25,"qazinizamuddin","After #HospitalBeds #OxygenShortage &amp; #Remdesivir we are going to face another big shortage of Paracetamol. Its price has gone from 250 to 750 .If #Paracetamol gets out of shelf in India it will be disastrous.
GOI should ban the export of this basic drug immediately
@PMOIndia","Twitter for Android",282,,,,FALSE,FALSE,155,53,,,"HospitalBeds OxygenShortage Remdesivir Paracetamol",,,,,,,,,,,,,"x471741741","PMOIndia","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/qazinizamuddin/status/1388140688697483268","Qazi Nizamuddin","Roorkee Haridwar","AICC Secretary(organisation) @INCIndia || 3rd term MLA, Manglaur, Haridwar || Chairman Public Accounts Committee, Legislative Assembly, Uttrakhand",,FALSE,25560,194,14,3595,6313,2009-08-30 17:49:24,TRUE,,,,"https://pbs.twimg.com/profile_banners/70171467/1488466027","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1316832954627231745/Fdnq4xBs_normal.jpg"
"x37648300","x1388140660025225220",2021-04-30 14:38:18,"abantika77","Daily #COVID19 count past 3.86L, 3,500 deaths &amp; GOI briefing dwells on inevitability of #SecondWave

Officials blamed drug shortages on misuse &amp; downplayed uncertainties shrouding the vaccination for all plan from May 1 

#COVID19Vaccination

 https://t.co/UENh1STlAk","Twitter for iPhone",280,,,,FALSE,FALSE,30,9,,,"COVID19 SecondWave COVID19Vaccination",,"theprint.in/health/vaccina<U+2026>","https://t.co/UENh1STlAk","https://theprint.in/health/vaccination-for-all-to-begin-on-1-may-as-planned-enough-oxygen-available-says-centre/649060/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/abantika77/status/1388140660025225220","abantika ghosh","New Delhi, India","Journalist @ThePrintIndia. Author: Billions Under Lockdown-The Inside Story of India<U+2019>s Fight Against COVID19","https://t.co/RxKxbKhE7V",FALSE,19872,3551,127,15044,12197,2009-05-04 12:23:27,TRUE,"https://t.co/RxKxbKhE7V","https://www.amazon.in/dp/9390252156/ref=cm_sw_r_wa_api_i_myacGbMV6EM5C",,"https://pbs.twimg.com/profile_banners/37648300/1617947298","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1366619113775190018/jJbaGHz8_normal.jpg"
